2025-04-08 20:26:50,863 - aiogram.event - INFO - Update id=841777172 is handled. Duration 9307 ms by bot id=8142701752
2025-04-08 20:27:08,714 - __main__ - INFO - Semantic mix request for expression: день - ночь by user 5163520397
2025-04-08 20:27:08,938 - __main__ - INFO - Semantic mix completed with 5 results
2025-04-08 20:27:09,188 - aiogram.event - INFO - Update id=841777173 is handled. Duration 476 ms by bot id=8142701752
2025-04-08 20:27:25,005 - __main__ - INFO - Semantic mix request for expression: ночь - день by user 5163520397
2025-04-08 20:27:25,083 - __main__ - INFO - Semantic mix completed with 5 results
2025-04-08 20:27:25,344 - aiogram.event - INFO - Update id=841777174 is handled. Duration 340 ms by bot id=8142701752
2025-04-08 20:27:40,796 - __main__ - INFO - Semantic mix request for expression: ночь * 3 by user 5163520397
2025-04-08 20:27:40,974 - aiogram.event - INFO - Update id=841777175 is handled. Duration 178 ms by bot id=8142701752
2025-04-08 20:27:48,245 - __main__ - INFO - Semantic mix request for expression: ночь + ночь by user 5163520397
2025-04-08 20:27:48,296 - __main__ - INFO - Semantic mix completed with 5 results
2025-04-08 20:27:48,470 - aiogram.event - INFO - Update id=841777176 is handled. Duration 225 ms by bot id=8142701752
2025-04-08 20:28:15,420 - __main__ - INFO - Similar words search for 'корова' by user 5163520397
2025-04-08 20:28:15,480 - __main__ - INFO - Found 5 similar words for 'корова'
2025-04-08 20:28:15,751 - aiogram.event - INFO - Update id=841777177 is handled. Duration 333 ms by bot id=8142701752
2025-04-08 20:28:28,755 - __main__ - INFO - Similar words search for 'корова' by user 5163520397
2025-04-08 20:28:28,806 - __main__ - INFO - Found 6 similar words for 'корова'
2025-04-08 20:28:29,092 - aiogram.event - INFO - Update id=841777178 is handled. Duration 337 ms by bot id=8142701752
2025-04-08 20:28:45,887 - aiogram.dispatcher - WARNING - Received SIGINT signal
2025-04-08 20:28:45,962 - aiogram.dispatcher - INFO - Polling stopped for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-08 20:28:45,983 - aiogram.dispatcher - INFO - Polling stopped
2025-04-08 20:28:46,395 - __main__ - INFO - Bot polling stopped
2025-04-09 00:02:13,552 - __main__ - INFO - Initializing AlchemyBot
2025-04-09 00:02:14,231 - __main__ - INFO - Starting bot polling
2025-04-09 00:02:14,232 - aiogram.dispatcher - INFO - Start polling
2025-04-09 00:02:14,324 - aiogram.dispatcher - INFO - Run polling for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-09 00:02:42,749 - __main__ - INFO - Help command from user 5163520397
